CSP,Environment,NarrowEnvironment,AlertType,Priority,Key,AppCode,ConfigRule,Summary,Account,tCreated,tResolved,TimeToResolve
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-13,MONITOR,AWS-999,Heartbeat Check - Success,310105802002,2024-06-02 00:00:00,2024-06-02 00:15:00,0 days 00:15:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-14,MONITOR,AWS-998,Heartbeat Check - Success,216382111715,2024-06-02 02:00:00,2024-06-02 02:24:00,0 days 00:24:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-15,MONITOR,AWS-999,Heartbeat Check - Success,784538917608,2024-06-02 04:00:00,2024-06-02 04:15:00,0 days 00:15:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-16,MONITOR,AWS-998,Heartbeat Check - Success,928312202598,2024-06-02 06:00:00,2024-06-02 06:22:00,0 days 00:22:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-17,MONITOR,AWS-998,Heartbeat Check - Success,435434411390,2024-06-02 08:00:00,2024-06-02 08:11:00,0 days 00:11:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-18,MONITOR,AWS-998,Heartbeat Check - Success,751956963960,2024-06-02 10:00:00,2024-06-02 10:29:00,0 days 00:29:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-19,MONITOR,AWS-999,Heartbeat Check - Success,928763393867,2024-06-02 12:00:00,2024-06-02 12:25:00,0 days 00:25:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-20,MONITOR,AWS-998,Heartbeat Check - Success,378205873165,2024-06-02 14:00:00,2024-06-02 14:20:00,0 days 00:20:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-21,MONITOR,AWS-998,Heartbeat Check - Success,247392807268,2024-06-02 16:00:00,2024-06-02 16:08:00,0 days 00:08:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-22,MONITOR,AWS-999,Heartbeat Check - Success,731067560246,2024-06-02 18:00:00,2024-06-02 18:20:00,0 days 00:20:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-23,MONITOR,AWS-998,Heartbeat Check - Success,119842063022,2024-06-02 20:00:00,2024-06-02 20:16:00,0 days 00:16:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-24,MONITOR,AWS-999,Heartbeat Check - Success,769914222326,2024-06-02 22:00:00,2024-06-02 22:06:00,0 days 00:06:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-25,MONITOR,AWS-998,Heartbeat Check - Success,121236375221,2024-06-03 00:00:00,2024-06-03 00:28:00,0 days 00:28:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-26,MONITOR,AWS-999,Heartbeat Check - Success,858204000893,2024-06-03 02:00:00,2024-06-03 02:19:00,0 days 00:19:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-27,MONITOR,AWS-999,Heartbeat Check - Success,363273434862,2024-06-03 04:00:00,2024-06-03 04:18:00,0 days 00:18:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-28,MONITOR,AWS-998,Heartbeat Check - Success,475418920440,2024-06-03 06:00:00,2024-06-03 06:29:00,0 days 00:29:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-29,MONITOR,AWS-999,Heartbeat Check - Success,133579076632,2024-06-03 08:00:00,2024-06-03 08:14:00,0 days 00:14:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-30,MONITOR,AWS-999,Heartbeat Check - Success,610522690965,2024-06-03 10:00:00,2024-06-03 10:23:00,0 days 00:23:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-31,MONITOR,AWS-998,Heartbeat Check - Success,222803289856,2024-06-03 12:00:00,2024-06-03 12:19:00,0 days 00:19:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-32,MONITOR,AWS-998,Heartbeat Check - Success,160612253637,2024-06-03 14:00:00,2024-06-03 14:26:00,0 days 00:26:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-33,MONITOR,AWS-998,Heartbeat Check - Success,528477440478,2024-06-03 16:00:00,2024-06-03 16:19:00,0 days 00:19:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-34,MONITOR,AWS-998,Heartbeat Check - Failed,254663018879,2024-06-03 18:00:00,,
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-35,MONITOR,AWS-998,Heartbeat Check - Success,962442191810,2024-06-03 20:00:00,2024-06-03 20:28:00,0 days 00:28:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-36,MONITOR,AWS-998,Heartbeat Check - Success,414833632068,2024-06-03 22:00:00,2024-06-03 22:25:00,0 days 00:25:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-37,MONITOR,AWS-999,Heartbeat Check - Success,386829892476,2024-06-04 00:00:00,2024-06-04 00:08:00,0 days 00:08:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-38,MONITOR,AWS-998,Heartbeat Check - Success,439441898386,2024-06-04 02:00:00,2024-06-04 02:25:00,0 days 00:25:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-39,MONITOR,AWS-998,Heartbeat Check - Success,629713812931,2024-06-04 04:00:00,2024-06-04 04:14:00,0 days 00:14:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-40,MONITOR,AWS-998,Heartbeat Check - Success,876265240622,2024-06-04 06:00:00,2024-06-04 06:28:00,0 days 00:28:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-41,MONITOR,AWS-998,Heartbeat Check - Success,532553041246,2024-06-04 08:00:00,2024-06-04 08:28:00,0 days 00:28:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-42,MONITOR,AWS-999,Heartbeat Check - Success,763851697995,2024-06-04 10:00:00,2024-06-04 10:22:00,0 days 00:22:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-43,MONITOR,AWS-998,Heartbeat Check - Success,213422539693,2024-06-04 12:00:00,2024-06-04 12:16:00,0 days 00:16:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-44,MONITOR,AWS-998,Heartbeat Check - Success,450359245340,2024-06-04 14:00:00,2024-06-04 14:21:00,0 days 00:21:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-45,MONITOR,AWS-999,Heartbeat Check - Success,400563436177,2024-06-04 16:00:00,2024-06-04 16:05:00,0 days 00:05:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-46,MONITOR,AWS-998,Heartbeat Check - Success,167466220099,2024-06-04 18:00:00,2024-06-04 18:10:00,0 days 00:10:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-47,MONITOR,AWS-998,Heartbeat Check - Success,999250712228,2024-06-04 20:00:00,2024-06-04 20:28:00,0 days 00:28:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-48,MONITOR,AWS-999,Heartbeat Check - Success,168631566165,2024-06-04 22:00:00,2024-06-04 22:28:00,0 days 00:28:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-49,MONITOR,AWS-999,Heartbeat Check - Success,259577026983,2024-06-05 00:00:00,2024-06-05 00:15:00,0 days 00:15:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-50,MONITOR,AWS-999,Heartbeat Check - Success,835414120227,2024-06-05 02:00:00,2024-06-05 02:20:00,0 days 00:20:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-51,MONITOR,AWS-998,Heartbeat Check - Success,705389574766,2024-06-05 04:00:00,2024-06-05 04:12:00,0 days 00:12:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-52,MONITOR,AWS-999,Heartbeat Check - Success,799269061749,2024-06-05 06:00:00,2024-06-05 06:13:00,0 days 00:13:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-53,MONITOR,AWS-998,Heartbeat Check - Success,555894914146,2024-06-05 08:00:00,2024-06-05 08:14:00,0 days 00:14:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-54,MONITOR,AWS-999,Heartbeat Check - Success,249576386648,2024-06-05 10:00:00,2024-06-05 10:26:00,0 days 00:26:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-55,MONITOR,AWS-998,Heartbeat Check - Success,690615031363,2024-06-05 12:00:00,2024-06-05 12:21:00,0 days 00:21:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-56,MONITOR,AWS-999,Heartbeat Check - Success,460218259557,2024-06-05 14:00:00,2024-06-05 14:16:00,0 days 00:16:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-57,MONITOR,AWS-999,Heartbeat Check - Success,128548256564,2024-06-05 16:00:00,2024-06-05 16:17:00,0 days 00:17:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-58,MONITOR,AWS-998,Heartbeat Check - Success,901144544265,2024-06-05 18:00:00,2024-06-05 18:07:00,0 days 00:07:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-59,MONITOR,AWS-999,Heartbeat Check - Success,170521673957,2024-06-05 20:00:00,2024-06-05 20:09:00,0 days 00:09:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-60,MONITOR,AWS-998,Heartbeat Check - Success,449682129431,2024-06-05 22:00:00,2024-06-05 22:29:00,0 days 00:29:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-61,MONITOR,AWS-998,Heartbeat Check - Success,972623487320,2024-06-06 00:00:00,2024-06-06 00:17:00,0 days 00:17:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-62,MONITOR,AWS-999,Heartbeat Check - Success,224364944872,2024-06-06 02:00:00,2024-06-06 02:14:00,0 days 00:14:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-63,MONITOR,AWS-999,Heartbeat Check - Success,544605079725,2024-06-06 04:00:00,2024-06-06 04:28:00,0 days 00:28:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-64,MONITOR,AWS-998,Heartbeat Check - Success,947305090804,2024-06-06 06:00:00,2024-06-06 06:26:00,0 days 00:26:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-65,MONITOR,AWS-998,Heartbeat Check - Success,700312963205,2024-06-06 08:00:00,2024-06-06 08:14:00,0 days 00:14:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-66,MONITOR,AWS-999,Heartbeat Check - Success,132720482679,2024-06-06 10:00:00,2024-06-06 10:29:00,0 days 00:29:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-67,MONITOR,AWS-999,Heartbeat Check - Success,714944577667,2024-06-06 12:00:00,2024-06-06 12:17:00,0 days 00:17:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-68,MONITOR,AWS-999,Heartbeat Check - Success,848691282879,2024-06-06 14:00:00,2024-06-06 14:21:00,0 days 00:21:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-69,MONITOR,AWS-998,Heartbeat Check - Success,551300062329,2024-06-06 16:00:00,2024-06-06 16:18:00,0 days 00:18:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-70,MONITOR,AWS-998,Heartbeat Check - Success,204098787062,2024-06-06 18:00:00,2024-06-06 18:17:00,0 days 00:17:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-71,MONITOR,AWS-999,Heartbeat Check - Success,697571547981,2024-06-06 20:00:00,2024-06-06 20:07:00,0 days 00:07:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-72,MONITOR,AWS-999,Heartbeat Check - Success,289906194782,2024-06-06 22:00:00,2024-06-06 22:10:00,0 days 00:10:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-73,MONITOR,AWS-999,Heartbeat Check - Success,132838815921,2024-06-07 00:00:00,2024-06-07 00:14:00,0 days 00:14:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-74,MONITOR,AWS-999,Heartbeat Check - Success,248941534871,2024-06-07 02:00:00,2024-06-07 02:18:00,0 days 00:18:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-75,MONITOR,AWS-999,Heartbeat Check - Success,300437106255,2024-06-07 04:00:00,2024-06-07 04:14:00,0 days 00:14:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-76,MONITOR,AWS-998,Heartbeat Check - Success,387731486360,2024-06-07 06:00:00,2024-06-07 06:14:00,0 days 00:14:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-77,MONITOR,AWS-999,Heartbeat Check - Failed,674257850026,2024-06-07 08:00:00,,
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-78,MONITOR,AWS-998,Heartbeat Check - Success,268077347698,2024-06-07 10:00:00,2024-06-07 10:21:00,0 days 00:21:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-79,MONITOR,AWS-998,Heartbeat Check - Success,219368740383,2024-06-07 12:00:00,2024-06-07 12:22:00,0 days 00:22:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-80,MONITOR,AWS-999,Heartbeat Check - Success,387157242436,2024-06-07 14:00:00,2024-06-07 14:15:00,0 days 00:15:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-81,MONITOR,AWS-998,Heartbeat Check - Success,178783074290,2024-06-07 16:00:00,2024-06-07 16:17:00,0 days 00:17:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-82,MONITOR,AWS-999,Heartbeat Check - Success,818508642892,2024-06-07 18:00:00,2024-06-07 18:20:00,0 days 00:20:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-83,MONITOR,AWS-999,Heartbeat Check - Failed,716382579096,2024-06-07 20:00:00,,
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-84,MONITOR,AWS-999,Heartbeat Check - Success,831051141515,2024-06-07 22:00:00,2024-06-07 22:17:00,0 days 00:17:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-85,MONITOR,AWS-998,Heartbeat Check - Success,971798691239,2024-06-08 00:00:00,2024-06-08 00:26:00,0 days 00:26:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-86,MONITOR,AWS-999,Heartbeat Check - Success,950075622504,2024-06-08 02:00:00,2024-06-08 02:23:00,0 days 00:23:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-87,MONITOR,AWS-998,Heartbeat Check - Success,553629260565,2024-06-08 04:00:00,2024-06-08 04:21:00,0 days 00:21:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-88,MONITOR,AWS-998,Heartbeat Check - Success,111137532824,2024-06-08 06:00:00,2024-06-08 06:25:00,0 days 00:25:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-89,MONITOR,AWS-999,Heartbeat Check - Success,145192594937,2024-06-08 08:00:00,2024-06-08 08:25:00,0 days 00:25:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-90,MONITOR,AWS-999,Heartbeat Check - Success,140293599153,2024-06-08 10:00:00,2024-06-08 10:24:00,0 days 00:24:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-91,MONITOR,AWS-999,Heartbeat Check - Success,404267570783,2024-06-08 12:00:00,2024-06-08 12:26:00,0 days 00:26:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-92,MONITOR,AWS-999,Heartbeat Check - Success,392022586178,2024-06-08 14:00:00,2024-06-08 14:18:00,0 days 00:18:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-93,MONITOR,AWS-999,Heartbeat Check - Success,187957643940,2024-06-08 16:00:00,2024-06-08 16:24:00,0 days 00:24:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-94,MONITOR,AWS-999,Heartbeat Check - Success,962804586968,2024-06-08 18:00:00,2024-06-08 18:10:00,0 days 00:10:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-95,MONITOR,AWS-998,Heartbeat Check - Success,477314821017,2024-06-08 20:00:00,2024-06-08 20:13:00,0 days 00:13:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-96,MONITOR,AWS-998,Heartbeat Check - Success,522200029641,2024-06-08 22:00:00,2024-06-08 22:26:00,0 days 00:26:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-97,MONITOR,AWS-999,Heartbeat Check - Success,119179127799,2024-06-09 00:00:00,2024-06-09 00:15:00,0 days 00:15:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-98,MONITOR,AWS-998,Heartbeat Check - Success,166100104941,2024-06-09 02:00:00,2024-06-09 02:12:00,0 days 00:12:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-99,MONITOR,AWS-998,Heartbeat Check - Success,483532487354,2024-06-09 04:00:00,2024-06-09 04:15:00,0 days 00:15:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-100,MONITOR,AWS-998,Heartbeat Check - Success,413410256744,2024-06-09 06:00:00,2024-06-09 06:27:00,0 days 00:27:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-101,MONITOR,AWS-999,Heartbeat Check - Success,803596837035,2024-06-09 08:00:00,2024-06-09 08:23:00,0 days 00:23:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-102,MONITOR,AWS-998,Heartbeat Check - Success,468526156964,2024-06-09 10:00:00,2024-06-09 10:10:00,0 days 00:10:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-103,MONITOR,AWS-998,Heartbeat Check - Success,785718008429,2024-06-09 12:00:00,2024-06-09 12:17:00,0 days 00:17:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-104,MONITOR,AWS-999,Heartbeat Check - Success,230554772484,2024-06-09 14:00:00,2024-06-09 14:25:00,0 days 00:25:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-105,MONITOR,AWS-998,Heartbeat Check - Success,391948624887,2024-06-09 16:00:00,2024-06-09 16:27:00,0 days 00:27:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-106,MONITOR,AWS-999,Heartbeat Check - Success,623057396041,2024-06-09 18:00:00,2024-06-09 18:22:00,0 days 00:22:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-107,MONITOR,AWS-998,Heartbeat Check - Success,352116967856,2024-06-09 20:00:00,2024-06-09 20:15:00,0 days 00:15:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-108,MONITOR,AWS-998,Heartbeat Check - Success,769508343130,2024-06-09 22:00:00,2024-06-09 22:24:00,0 days 00:24:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-109,MONITOR,AWS-998,Heartbeat Check - Success,806843348292,2024-06-10 00:00:00,2024-06-10 00:23:00,0 days 00:23:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-110,MONITOR,AWS-998,Heartbeat Check - Success,937705965470,2024-06-10 02:00:00,2024-06-10 02:10:00,0 days 00:10:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-111,MONITOR,AWS-998,Heartbeat Check - Success,424714138973,2024-06-10 04:00:00,2024-06-10 04:19:00,0 days 00:19:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-112,MONITOR,AWS-999,Heartbeat Check - Success,747586599968,2024-06-10 06:00:00,2024-06-10 06:08:00,0 days 00:08:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-113,MONITOR,AWS-998,Heartbeat Check - Success,316693507994,2024-06-10 08:00:00,2024-06-10 08:21:00,0 days 00:21:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-114,MONITOR,AWS-999,Heartbeat Check - Failed,510864238964,2024-06-10 10:00:00,,
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-115,MONITOR,AWS-998,Heartbeat Check - Success,773135052014,2024-06-10 12:00:00,2024-06-10 12:26:00,0 days 00:26:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-116,MONITOR,AWS-998,Heartbeat Check - Success,149086181688,2024-06-10 14:00:00,2024-06-10 14:25:00,0 days 00:25:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-117,MONITOR,AWS-998,Heartbeat Check - Success,195884220131,2024-06-10 16:00:00,2024-06-10 16:17:00,0 days 00:17:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-118,MONITOR,AWS-999,Heartbeat Check - Success,487311778333,2024-06-10 18:00:00,2024-06-10 18:14:00,0 days 00:14:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-119,MONITOR,AWS-998,Heartbeat Check - Success,413582267263,2024-06-10 20:00:00,2024-06-10 20:13:00,0 days 00:13:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-120,MONITOR,AWS-998,Heartbeat Check - Success,503946022459,2024-06-10 22:00:00,2024-06-10 22:26:00,0 days 00:26:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-121,MONITOR,AWS-999,Heartbeat Check - Success,855258013129,2024-06-11 00:00:00,2024-06-11 00:12:00,0 days 00:12:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-122,MONITOR,AWS-998,Heartbeat Check - Success,504839551140,2024-06-11 02:00:00,2024-06-11 02:07:00,0 days 00:07:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-123,MONITOR,AWS-999,Heartbeat Check - Success,739680395685,2024-06-11 04:00:00,2024-06-11 04:15:00,0 days 00:15:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-124,MONITOR,AWS-999,Heartbeat Check - Success,922663305648,2024-06-11 06:00:00,2024-06-11 06:18:00,0 days 00:18:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-125,MONITOR,AWS-999,Heartbeat Check - Success,102627583828,2024-06-11 08:00:00,2024-06-11 08:08:00,0 days 00:08:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-126,MONITOR,AWS-999,Heartbeat Check - Success,489815270173,2024-06-11 10:00:00,2024-06-11 10:24:00,0 days 00:24:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-127,MONITOR,AWS-998,Heartbeat Check - Success,801256070060,2024-06-11 12:00:00,2024-06-11 12:22:00,0 days 00:22:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-128,MONITOR,AWS-999,Heartbeat Check - Failed,664180833058,2024-06-11 14:00:00,,
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-129,MONITOR,AWS-998,Heartbeat Check - Success,408850323091,2024-06-11 16:00:00,2024-06-11 16:28:00,0 days 00:28:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-130,MONITOR,AWS-999,Heartbeat Check - Success,525696364199,2024-06-11 18:00:00,2024-06-11 18:16:00,0 days 00:16:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-131,MONITOR,AWS-999,Heartbeat Check - Success,995445994567,2024-06-11 20:00:00,2024-06-11 20:17:00,0 days 00:17:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-132,MONITOR,AWS-998,Heartbeat Check - Success,841073987955,2024-06-11 22:00:00,2024-06-11 22:21:00,0 days 00:21:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-133,MONITOR,AWS-998,Heartbeat Check - Success,724500537469,2024-06-12 00:00:00,2024-06-12 00:07:00,0 days 00:07:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-134,MONITOR,AWS-999,Heartbeat Check - Success,803779327812,2024-06-12 02:00:00,2024-06-12 02:23:00,0 days 00:23:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-135,MONITOR,AWS-998,Heartbeat Check - Success,981502079472,2024-06-12 04:00:00,2024-06-12 04:19:00,0 days 00:19:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-136,MONITOR,AWS-999,Heartbeat Check - Success,359025790434,2024-06-12 06:00:00,2024-06-12 06:27:00,0 days 00:27:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-137,MONITOR,AWS-999,Heartbeat Check - Success,714244012426,2024-06-12 08:00:00,2024-06-12 08:17:00,0 days 00:17:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-138,MONITOR,AWS-999,Heartbeat Check - Success,395746973953,2024-06-12 10:00:00,2024-06-12 10:26:00,0 days 00:26:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-139,MONITOR,AWS-999,Heartbeat Check - Success,729150625681,2024-06-12 12:00:00,2024-06-12 12:17:00,0 days 00:17:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-140,MONITOR,AWS-998,Heartbeat Check - Success,858793760576,2024-06-12 14:00:00,2024-06-12 14:27:00,0 days 00:27:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-141,MONITOR,AWS-998,Heartbeat Check - Success,190517353252,2024-06-12 16:00:00,2024-06-12 16:06:00,0 days 00:06:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-142,MONITOR,AWS-998,Heartbeat Check - Success,250465377956,2024-06-12 18:00:00,2024-06-12 18:21:00,0 days 00:21:00
AWS,PROD,Prod,Heartbeat,Critical,HB-AWS-143,MONITOR,AWS-999,Heartbeat Check - Success,841463524398,2024-06-12 20:00:00,2024-06-12 20:05:00,0 days 00:05:00
